,image,emotion,mouth_distance,average_distance,eye-brows,eye_size
4195,Silvan_Shalom_0005.jpg,1,72.83321764440916,49.41686335739091,-39,44.321053601978704
1783,Hans_Blix_0023.jpg,1,49.18677324489565,62.80999592608883,-33,37.229259799292294
702,Chan_Choi_0001.jpg,0,113.83436005494269,83.71074972413734,-42,35.377549555686045
3471,Nizar_Trabelsi_0001.jpg,1,64.56710840328363,56.113980102785256,-60,40.62088012163499
2783,Laura_Bush_0015.jpg,0,99.16220183541294,68.14092422056818,-44,47.44184217663538
301,Antony_Leung_0004.jpg,1,55.536728128306535,71.3424065376844,-43,39.41917204432791
2843,Leszek_Miller_0002.jpg,0,67.47310692327162,51.8817193505397,-65,36.33810900210213
4640,Vicente_Fox_0025.jpg,1,91.81845142472496,69.78963849933966,-60,37.20006617662989
2654,Ken_Dorsey_0001.jpg,0,107.33965809380763,66.80153493149804,-38,46.81918443781084
4333,Tang_Jiaxuan_0009.jpg,1,100.17900969829121,77.55905914662286,-35,36.91495856621964
588,Brock_Berlin_0001.jpg,0,139.27476115500082,84.54856715292375,-52,36.03712732685702
3156,Meg_Wakeman_0001.jpg,0,83.67181469718373,80.24089083680302,-41,51.32478353085077
3880,Roberto_Guaterroma_0001.jpg,0,83.58203342828111,67.44234529912468,-36,49.641209829538184
180,Amanda_Bynes_0002.jpg,0,118.39962883702546,85.85515282402092,-58,66.02002773955851
586,Britney_Spears_0014.jpg,0,122.82300673722158,76.19711848260341,-55,57.09301179999122
3340,Mufti_Mohammad_Syed_0001.jpg,1,61.476260580576835,66.4924954138945,-50,57.38768574440559
542,Boris_Jordan_0001.jpg,0,121.63402145525822,78.30046075202392,-42,41.97155780391406
3512,Oscar_De_La_Hoya_0001.jpg,0,116.90400519178414,86.17743424476258,-71,48.48226304429352
2745,Laila_Ali_0002.jpg,1,56.01015792390355,57.9807456705423,-24,41.979293734248316
657,Carmen_Electra_0004.jpg,0,85.06682101286259,76.41378263422503,-25,61.87221888656481
2793,Laura_Elena_Harring_0001.jpg,0,135.42299396631603,84.72513695580508,-19,40.99522270053428
4028,Saddam_Hussein_0002.jpg,1,63.723478758647246,62.35603835260176,-49,35.02971872392067
3567,Paul_Bremer_0010.jpg,0,101.32860178682998,66.7030633417203,-54,36.57038621718871
2149,Jean_Chretien_0003.jpg,0,81.69448466806358,71.93201928156805,-45,43.1431492733236
1610,Gerhard_Schroeder_0052.jpg,1,96.6681564747199,69.02348091015851,-78,43.73363572024936
4166,Sharon_Stone_0002.jpg,0,119.78138255346809,75.30960605862896,-30,45.75441763886641
2965,Lynn_Redgrave_0001.jpg,0,122.26562830566812,84.01308417829208,-40,50.862703489287924
2926,Lucio_Gutierrez_0006.jpg,0,92.16059902094253,66.27089505312169,-27,34.05378308683311
2508,Jose_Maria_Aznar_0017.jpg,1,58.32206797158746,70.71606379176298,-49,51.566964093343586
1855,Holly_Hunter_0003.jpg,0,60.3591372619305,62.51652030798486,-41,51.53807465027272
2038,James_Kelly_0001.jpg,1,71.68433698292472,67.14474629498051,-45,42.257012996134584
2735,Kristin_Scott_Thomas_0001.jpg,0,129.2427173739497,77.23595072746296,-64,53.87634399237836
1251,Elvis_Presley_0002.jpg,1,60.40240106422832,64.7795786871055,-48,48.918830022349205
108,Alexandre_Despatie_0001.jpg,0,67.4372469096928,59.99528888655605,-54,35.89211375690256
3480,Norah_Jones_0007.jpg,0,103.09413024452988,70.41564992475223,-41,54.488393296060146
2670,Khatol_Mohammad_Zai_0001.jpg,1,69.65464127926163,68.80371289621293,-45,55.32980714884444
249,Angelina_Jolie_0013.jpg,0,62.27651145134405,70.97873755654652,-26,56.71522911981736
3735,Rainer_Geulen_0001.jpg,1,63.664192007500375,68.3096340102618,-51,40.80132997217278
2796,Laura_Linney_0003.jpg,0,97.48127672805742,68.88333405891925,-40,46.29477036781965
699,Chanda_Rubin_0005.jpg,1,51.429776506959165,75.12690676034228,-54,58.0877838142942
4055,Samantha_Ledster_0001.jpg,0,93.97589560159122,77.20051241829331,-30,57.92419531936784
2605,Karen_Clarkson_0001.jpg,0,97.93743732740916,78.9524091793589,-14,59.6957020832633
1005,David_Beckham_0030.jpg,0,138.247968543139,74.04086826213195,-54,39.829475439709654
3851,Richard_Virenque_0006.jpg,0,69.119535369679,63.40527257228218,-27,56.14085426404757
529,Bob_Melvin_0001.jpg,0,65.86030555297928,59.37916985904053,-63,40.019694640339274
1870,Howard_Dean_0012.jpg,1,63.926699363864955,63.28183137094644,-43,40.360851703242524
783,Chyung_Dai-chul_0001.jpg,1,72.90264268831999,65.79432965597334,-53,39.54063043459309
3748,Ralph_Nader_0001.jpg,1,57.3272641308313,65.38290531903947,-50,46.85629414445961
452,Bijan_Darvish_0003.jpg,1,54.89142158704864,71.11160449685863,-33,52.34763880924356
3692,Princess_Masako_0001.jpg,0,77.20047767615776,64.41694345283878,-28,35.85218117912919
4755,Yana_Klochkova_0001.jpg,0,142.67451603876214,81.29903497726954,-29,40.551385615325295
469,Bill_Clinton_0028.jpg,0,60.732606113240436,75.10530813257199,-18,52.62172501055562
3908,Robert_Lange_0001.jpg,1,72.36802227997148,56.34685049364901,-59,45.41614655091543
1493,George_W_Bush_0218.jpg,1,66.35891883980561,79.21130062723894,-39,43.57608697189672
533,Bob_Stoops_0006.jpg,1,70.67723670534501,71.92076209802873,-54,41.59997183336147
2612,Kate_Hudson_0004.jpg,0,55.49562825226283,69.15171250634762,-24,53.456850582518626
4633,Vicente_Fox_0012.jpg,0,70.4729862942259,70.67209785498738,-27,48.32213028636316
1826,Helen_Darling_0001.jpg,2,126.3738557520289,88.43003631984674,-26,43.56254963953947
3362,Nancy_Reagan_0001.jpg,0,73.68410509815337,71.70154525319174,-37,58.08229192666586
1486,George_W_Bush_0206.jpg,0,118.29801115129361,70.00748384364096,-84,44.71546129428066
4204,Silvio_Berlusconi_0014.jpg,1,65.17587686782169,67.31733100497387,-54,40.62752673698585
3420,Nestor_Kirchner_0017.jpg,0,51.536125643191156,68.09756796667395,-59,45.72145625861814
3320,Mohammed_Abu_Sharia_0001.jpg,0,96.2146504008659,72.23591833654415,-52,46.156997133479564
3441,Nicholas_Byron_0002.jpg,1,81.77335719250539,81.94994885689106,-27,51.55568407260863
4744,Wolfgang_Schwarz_0001.jpg,1,51.79926532847763,61.363065616047145,-55,44.60836948794675
3732,Rafeeuddin_Ahmed_0001.jpg,1,57.024843549265306,66.41596206711935,-37,43.21108757743197
2248,Jerry_Hall_0001.jpg,0,127.45199892079836,72.80260942745369,-38,45.77469099779709
491,Bill_McBride_0005.jpg,0,111.98614544204244,73.29916450615951,-39,50.89980763576564
2004,Jacques_Chirac_0052.jpg,1,58.178334893419915,65.00724606936132,-62,46.57726995607031
3712,Queen_Elizabeth_II_0004.jpg,1,66.39996068305544,71.02147075327628,-44,52.177110340615314
3882,Roberto_Marinho_0002.jpg,1,72.41421356237309,68.92653490879162,-40,46.235526708734845
29,Adolfo_Aguilar_Zinser_0002.jpg,1,76.12777960957553,77.25400321090633,-59,49.62896345322348
3986,Roseanne_Barr_0003.jpg,0,115.44905862915526,81.49478298626997,-38,54.82593351482148
1448,George_W_Bush_0039.jpg,1,79.44402465339856,71.87551714873379,-52,42.622769155227836
1526,George_W_Bush_0332.jpg,0,87.34027025579401,61.23485089120264,-48,35.68696591155256
4763,Yao_Ming_0008.jpg,1,78.43717993014593,60.48362256525247,-51,39.160225443356865
1284,Erik_Morales_0002.jpg,1,61.633422170617735,60.37857069613324,-28,38.81571221714903
4747,Wu_Yi_0002.jpg,1,51.00528291880724,60.329290314872694,-30,41.76826159054276
3790,Reese_Witherspoon_0002.jpg,0,63.032249677083286,73.13914814481696,-11,63.898534014404724
323,Ariel_Sharon_0050.jpg,1,75.3427408910295,71.50408921933418,-23,40.95162592704696
2910,Lleyton_Hewitt_0028.jpg,1,50.364536847339714,45.33589793826205,-81,49.201860525473634
870,Colin_Powell_0152.jpg,1,71.73973769002012,76.10288434212143,-38,53.29768817483176
2592,Justin_Gatlin_0001.jpg,4,53.497205535605126,61.24807920157459,-47,40.16620848408565
4382,Thomas_Wyman_0001.jpg,1,72.54224101507074,77.05103940253096,-25,51.79451103297943
2818,Lee_Yuan-tseh_0001.jpg,0,68.83449548487333,64.08203442992586,-57,34.83924854155344
4621,Venus_Williams_0014.jpg,0,128.05715065765293,74.18600955598589,-62,43.92792639241888
496,Bill_Paxton_0001.jpg,0,122.97681187950431,74.78679181582672,-57,48.23767289400547
1578,George_W_Bush_0520.jpg,2,80.95916308452763,78.1419293076192,-35,37.67170564963716
1807,Heather_Locklear_0001.jpg,0,100.22048881246414,70.35990337870147,-36,48.56646967278675
639,Carlos_Menem_0016.jpg,0,93.2888506829384,72.50021178826005,-44,40.24362128131544
2804,Laurent_Gbagbo_0002.jpg,1,69.42936160081145,77.51417160305566,-78,76.77060673840396
1404,Gary_Winnick_0001.jpg,0,101.67253104105703,66.65054050923376,-42,43.27888934853536
1530,George_W_Bush_0347.jpg,1,67.71715607629804,69.91696137482859,-48,46.87774557897798
1174,Douglas_Meester_0001.jpg,0,94.68635625519948,70.07631313525104,-50,48.881503241077226
313,Ariel_Sharon_0016.jpg,1,67.0823256296467,66.94852900797882,-49,44.75700252288554
1703,Greg_Rusedski_0004.jpg,0,121.97250473269332,74.50592159648237,-55,43.784703821836
2059,James_Spalding_0001.jpg,1,68.78811658301049,71.11525837714746,-41,39.4163495458412
1135,Donald_Rumsfeld_0057.jpg,1,58.599639812909416,74.05631507689378,-32,46.03161102080906
1328,Felix_Doh_0001.jpg,1,85.40229266862792,58.08266168346018,-58,49.09410828132404
4024,Ryan_Nyquist_0001.jpg,0,96.61665461435206,64.41098072313652,-53,42.529716627540765
193,Amy_Smart_0001.jpg,0,148.7773629853868,82.88411940254264,-35,35.875850394858716
336,Ariel_Sharon_0073.jpg,1,58.997936480432514,84.35777249475483,-34,59.90003540655741
975,Dan_Bylsma_0001.jpg,1,82.5646336218023,69.19695700051764,-45,46.00344226472116
647,Carlos_Paternina_0001.jpg,1,54.0,55.373411933300154,-51,54.13549410916639
4480,Toni_Braxton_0002.jpg,1,73.19739396988862,65.15597635156163,-37,58.607026815790235
2641,Kelli_White_0002.jpg,0,138.12635113648042,79.08790715920817,-51,44.43049939982426
2890,Lisa_Marie_Presley_0003.jpg,0,126.4416356803551,74.46317684521897,-36,43.97161501568349
3575,Paul_Greengrass_0001.jpg,0,139.98826722016247,69.9973816242869,-81,32.28000991800061
3717,Queen_Rania_0001.jpg,0,109.42234984443922,72.56915625419911,-34,41.95911328329868
3397,Natasha_Henstridge_0001.jpg,0,123.00162145049171,69.68341813498948,-34,44.674472405630766
2726,Kofi_Annan_0032.jpg,1,66.29106540177662,62.23419081919853,-71,46.34870197472865
603,Caio_Blat_0001.jpg,0,120.7936216077081,74.50189989681667,-68,37.18193523796246
219,Andre_Agassi_0019.jpg,0,99.39749120399628,59.52376237434285,-73,43.1606692187071
435,Ben_Howland_0002.jpg,1,56.18311690862569,57.92252051104942,-36,40.31163812450495
46,Ahmet_Necdet_Sezer_0002.jpg,1,66.41676177475681,59.05418381704702,-59,46.711902406703004
2833,Leonid_Kuchma_0002.jpg,1,63.85723953993577,61.66356565038811,-33,37.71695437745231
2922,Louis_Van_Gaal_0001.jpg,1,78.30255455896283,73.93012722207818,-45,53.28391889094061
3180,Michael_Ballack_0002.jpg,0,134.3956825965501,78.77099462000974,-63,39.49162678119772
3571,Paul_Byrd_0001.jpg,1,62.98240886147381,62.06260268671572,-35,54.802388819141186
2599,Kalpana_Chawla_0001.jpg,0,114.88027898781785,68.00122282891958,-56,47.349029568916
2366,John_Ashcroft_0028.jpg,2,112.49848923846098,82.09881483872881,-55,51.08912037106809
3445,Nick_Nolte_0002.jpg,0,127.32906280610739,85.51259291304878,-60,42.48645461109373
2163,Jean_Chretien_0054.jpg,0,99.76509961950173,74.5959604113291,-37,38.708587617481285
2074,Janet_Ecker_0001.jpg,1,65.86423363881303,61.04667544629259,-54,50.90458935215919
1163,Donna_Ralston_0001.jpg,1,61.45494380856981,71.51164549341927,-41,45.7585913029053
4605,Vanessa_Redgrave_0003.jpg,0,82.68271549361182,75.28294523038106,-49,49.587012309131225
2551,Julianne_Moore_0005.jpg,0,147.54962183743473,83.14294528828691,-42,43.95727629341989
1611,Gerhard_Schroeder_0064.jpg,3,86.88808581821766,73.02369176386202,-19,37.36608897042139
3020,Mariah_Carey_0002.jpg,0,125.63951566608013,81.84865030709685,-38,56.13051752659673
1537,George_W_Bush_0372.jpg,1,66.36777962118973,61.633702106024074,-56,39.715469366708426
4541,Tony_Blair_0125.jpg,0,122.67384019190034,77.4313654114466,-60,44.660572323658734
565,Brian_De_Palma_0001.jpg,0,82.70347055795142,65.85461108409996,-68,43.31939004101193
2980,Mahathir_Mohamad_0005.jpg,1,80.8040344879268,65.22512418738286,-59,45.62086833147403
4114,Serena_Williams_0008.jpg,3,172.43055721764895,93.39195527286375,-22,42.01783973886457
1738,Habib_Rizieq_0002.jpg,1,71.40305332787776,69.95191904092876,-40,49.58288464739633
3038,Marieta_Chrousala_0002.jpg,0,103.74766090977766,74.70701857635248,-25,42.00214973523056
2156,Jean_Chretien_0026.jpg,1,109.52061517599944,78.00419344818411,-52,35.287205732785964
2281,Jimmy_Iovine_0001.jpg,0,84.10203258771705,67.86941875196887,-30,53.664018322864
1100,Diego_Armando_Maradona_0001.jpg,0,92.70230629462736,67.09135079286355,-67,35.21503980136931
3082,Martina_McBride_0003.jpg,0,87.36898895580052,67.79261195214502,-31,63.82320653426946
3044,Mario_Austin_0001.jpg,0,87.94852824553683,78.48543189045431,-56,61.388964842738055
3404,Na_Na_Keum_0001.jpg,0,101.37155223255775,82.01427211436938,-27,46.581149926314396
1978,Jack_Straw_0026.jpg,1,70.61181830663037,57.631850109629696,-61,33.55014331717831
2092,Jan_Ullrich_0002.jpg,3,129.56487320865716,84.37612488036523,-14,43.91931477474966
2722,Kofi_Annan_0023.jpg,1,94.09786295216202,87.42977038249013,-64,52.10957446210565
1178,Drew_Barrymore_0002.jpg,1,72.0363636244564,63.115976692441585,-54,44.67300154782782
2907,Lleyton_Hewitt_0023.jpg,1,70.42425298520298,70.48205862654194,-60,54.72622230530862
2005,Jacques_Kallis_0001.jpg,1,56.72010643830491,58.362526267446114,-49,48.50914525078521
3572,Paul_Celluci_0001.jpg,1,58.383070129883066,78.11424735692208,-44,52.38481700287006
833,Colin_Powell_0059.jpg,1,56.148147316046995,73.97035142050737,-61,60.002343018731
1568,George_W_Bush_0476.jpg,1,50.77219362069094,57.47954540650446,-38,34.08763857156954
3954,Roh_Moo-hyun_0008.jpg,4,85.9021065821297,72.11001932840713,-57,38.76766289098402
3938,Rod_Stewart_0003.jpg,1,59.707992850962015,65.58919974231556,-43,44.32750691766557
3799,Renee_Zellweger_0014.jpg,0,68.0775165480701,56.13640587011107,-32,38.64512368530802
899,Colin_Powell_0197.jpg,1,67.47222236733754,82.36967923388693,-1,48.63712589605985
2402,John_Jumper_0001.jpg,1,43.39384550351993,78.02452397054692,-38,59.212698064490354
3538,Pascal_Quignard_0002.jpg,1,66.14876082868408,74.8445938949108,-29,54.30841701908888
4405,Tim_Robbins_0003.jpg,1,55.16227766016838,52.74785372566699,-41,38.400495768257414
1749,Hal_Gehman_0004.jpg,1,73.1904283218447,75.66085147793925,-33,43.350624586974355
1817,Heizo_Takenaka_0002.jpg,1,94.3104590382388,85.78119672208278,-45,42.99509533290839
3474,Noel_Forgeard_0001.jpg,0,120.06359561612192,79.16068286133378,-44,37.575433539189156
2071,Janette_Husarova_0001.jpg,0,131.30385788796113,80.2807573457052,-44,41.19907625865463
4158,Shane_Hmiel_0001.jpg,0,76.02666666413992,64.1675803946387,-57,50.86254711514978
4346,Teddy_Kollek_0001.jpg,0,61.44753764158763,58.037664136985285,-37,37.36287713876728
2094,Jan_Ullrich_0006.jpg,0,110.31011691712496,67.2111788362147,-47,51.01143742051135
3137,Megawati_Sukarnoputri_0004.jpg,1,55.45123790679828,65.6456653077903,-59,50.86023649119048
1108,Dolly_Parton_0002.jpg,0,127.86300216347198,76.78141017262503,-18,44.88212421682262
1993,Jacques_Chirac_0032.jpg,1,94.498803208338,64.80491085240558,-62,40.2484886682017
1109,Dolma_Tsering_0002.jpg,0,109.41860892637209,82.44536436656905,-40,49.940139838644654
2151,Jean_Chretien_0011.jpg,0,97.13735327161791,72.41785257774715,-50,37.18985124058966
1661,Gloria_Macapagal_Arroyo_0018.jpg,0,72.63478574641445,51.62402340371721,-66,45.33559202115461
3451,Nicolas_Escude_0002.jpg,1,82.10694918272392,77.28688887542,-11,46.54682373669094
4137,Sergey_Lavrov_0002.jpg,0,126.39229924323791,86.36344402389138,-50,36.06406277641918
1772,Hans_Blix_0001.jpg,1,54.73161175347025,64.02917871286185,-21,31.880750359156657
2258,Jesse_Ventura_0002.jpg,0,99.99076062871603,55.791584565277404,-31,43.68900296225298
2189,Jennifer_Capriati_0032.jpg,2,154.49571075244938,91.59092944392137,-66,60.645999151746096
888,Colin_Powell_0183.jpg,0,86.93749980239981,74.95906177979136,-41,41.005040908750146
3409,Nestor_Kirchner_0001.jpg,0,61.17842569621659,74.18538279716056,-60,47.32351231861966
405,Barbara_Walters_0001.jpg,0,96.10033805560792,68.93278312940367,-37,46.20524263741727
1876,Hugo_Chavez_0031.jpg,1,70.99934274600142,68.52941176470588,-49,43.35420806234929
4555,Tony_Shalhoub_0003.jpg,0,66.47665264613589,64.11584758672934,-22,43.9276982636635
1301,Eugene_Teslovic_0001.jpg,0,75.49858706535733,67.026761233505,-41,53.90521007530066
1630,Gerry_Adams_0004.jpg,1,61.87840141893089,56.955333680016956,-59,38.53065656580166
2302,Jiri_Novak_0009.jpg,1,118.00630721822472,73.55938359736923,-54,38.8679622641132
1487,George_W_Bush_0207.jpg,0,94.70315454731028,72.99007196555112,-44,36.648554983563784
109,Alexis_Dennisoff_0001.jpg,0,68.31735218247927,70.62079059323705,-41,41.462221470658235
642,Carlos_Moya_0006.jpg,1,69.95165292077606,57.33926307483728,-51,39.4591748198224
2938,Luis_Gonzalez_Macchi_0004.jpg,1,48.873513653093724,75.19930410163542,-23,47.03010814384061
3355,Naji_Sabri_0004.jpg,0,73.1643171715002,63.608124576273475,-66,35.894341468552106
4622,Venus_Williams_0016.jpg,1,121.90592300128816,84.48502790108058,-40,38.08885875282977
1066,Denzel_Washington_0005.jpg,1,70.94053129603589,80.27023050200049,-28,51.93732449940264
2905,Lleyton_Hewitt_0020.jpg,0,70.822367350163,72.48444529475674,-34,55.49665125586124
3894,Robert_De_Niro_0004.jpg,0,73.9093895939613,63.05246483524105,-38,31.192090812488665
1843,Hillary_Clinton_0003.jpg,0,120.23231331255269,78.56820203009748,-41,39.11544388068466
1157,Donald_Rumsfeld_0112.jpg,1,69.923850384282,75.8056526409366,-74,53.060912660867686
4465,Tom_Poston_0001.jpg,4,74.86183798299871,69.02790951772728,-25,37.3413358219682
2930,Lucrecia_Orozco_0001.jpg,1,63.28161673938476,70.6222972352359,-33,60.247561247710294
1382,Fred_Thompson_0002.jpg,1,75.4032737658252,74.14259763278478,-37,46.44103666822891
2970,Madeleine_Albright_0002.jpg,1,58.05851106238482,68.07538628603645,-11,42.092717064740086
2466,Jon_Constance_0001.jpg,0,88.48907586306586,69.8740355146341,-42,37.667615244702944
1802,Hasan_Wirayuda_0001.jpg,1,85.4005494464026,75.48823924761977,-55,50.45603861558374
4684,Walt_Harris_0001.jpg,1,61.08607971632996,62.84980482967333,-60,43.66692872391987
4262,Stephen_Thompson_0001.jpg,1,85.80344328327865,55.35661752497373,-47,55.20692263031848
710,Charles_Moose_0004.jpg,3,92.22931416337477,75.39218108569438,-22,43.45270045865606
2204,Jennifer_Keller_0003.jpg,1,84.54101966249684,69.38186825005874,-39,47.42568616207763
2087,Janice_Abreu_0001.jpg,0,124.66942692519214,71.68169017177506,-55,43.74875043331704
3621,Perry_Compton_0001.jpg,0,73.34925229415825,68.33013344548802,-54,40.11695511846395
327,Ariel_Sharon_0057.jpg,1,60.70223488329852,75.81395829018756,-52,47.007411601212645
3923,Robin_Cook_0002.jpg,1,65.94986949267658,56.150103528823315,-69,40.13165065330376
2290,Jim_Harrick_0002.jpg,1,59.01264258304232,71.96850582337963,-41,51.794043058162956
511,Bob_Bowlsby_0001.jpg,0,102.04007698502187,74.18796413496834,-37,31.99203555729646
2499,Jose_Manuel_Durao_Barroso_0005.jpg,1,66.16001543376133,61.83185600444981,-46,45.53356683644313
1542,George_W_Bush_0378.jpg,1,54.657630632395566,72.84099500716074,-44,45.094342637354636
662,Carolina_Moraes_0002.jpg,0,128.16062497037188,80.85847909692905,-15,49.279863845139445
227,Andy_Hebb_0001.jpg,1,66.428916265763,62.22188119946229,-26,45.84971816432181
1236,Elizabeth_Regan_0001.jpg,0,108.62006610401563,71.4486364860054,-28,49.21567108544063
628,Carlos_Ghosn_0001.jpg,1,78.38163903876536,74.84403766532404,-37,48.69248266847737
2517,Joshua_Davey_0001.jpg,0,116.86982218823184,75.85889400266761,-54,39.36530369570574
4660,Vladimir_Putin_0001.jpg,0,69.38733832639565,68.85164081491867,-23,44.26075565276231
2906,Lleyton_Hewitt_0022.jpg,2,111.04876236618614,83.58390025808164,-63,54.91793208197489
2357,John_Ashcroft_0004.jpg,0,121.815372900223,76.046886147518,-84,55.89314012685563
3321,Mohammed_Al-Douri_0006.jpg,1,88.87250675939596,72.83918687992555,-35,44.69070966812855
4089,Scott_Rudin_0001.jpg,0,111.54923272820992,68.02466381793631,-80,40.11125088504695
1170,Doris_Schroeder_0004.jpg,0,138.40209869346407,74.53024745341403,-55,40.52973578732147
4549,Tony_Blair_0139.jpg,0,102.93405700400378,79.98793161566469,-46,48.26953824059275
1753,Hamad_Bin_Jassim_0001.jpg,1,66.23415742602874,62.51170305655688,-38,40.05895369808954
3887,Robert_Blake_0001.jpg,0,107.1643582978725,86.93292391979966,-47,51.41214238018242
1115,Donald_Carty_0001.jpg,1,58.37535904356473,51.01350828635156,-64,43.031743021311925
10,Abdullah_Gul_0002.jpg,0,96.41695903649979,48.0022008758696,-82,38.945949416303506
2854,Li_Peng_0008.jpg,0,68.76873566065625,61.98140731655886,-67,32.06054684151657
3210,Michael_Leavitt_0002.jpg,1,73.39443242152899,76.40600213746143,-51,50.300820779011055
88,Alejandro_Toledo_0009.jpg,0,142.44396559279028,82.61784338133438,-43,32.89877544278504
1453,George_W_Bush_0059.jpg,1,72.07090636215182,68.25446612001826,-38,35.55629005122416
3414,Nestor_Kirchner_0008.jpg,0,88.60459804366775,69.97210578677259,-69,44.894582340762824
4263,Steven_Seagal_0002.jpg,1,64.89770572011437,64.84354340338956,-49,41.60137816446281
661,Carolina_Moraes_0001.jpg,0,149.0727441089231,85.13982494924186,-27,45.28942932225537
464,Bill_Clinton_0001.jpg,1,69.21064926420676,67.83294154374782,-32,45.30373781782543
4331,Tang_Jiaxuan_0001.jpg,0,112.07261908644499,73.568203002925,-42,33.84848314697801
466,Bill_Clinton_0016.jpg,0,106.14097208107623,71.57987438487872,-46,38.93365622068803
3616,Pedro_Velasquez_0001.jpg,0,80.97965197910432,73.37183114476788,-19,56.968300019562875
1089,Dick_Cheney_0002.jpg,0,61.41917941405724,62.00756525448269,-30,39.645354344913876
376,Ashton_Kutcher_0002.jpg,1,73.61596496722316,70.93125601302133,-19,45.70619261023951
1902,Hussam_Mohammed_Amin_0001.jpg,1,75.979743731155,61.10498687026472,-52,42.29604184838649
1423,George_Lopez_0001.jpg,2,61.17199573132032,69.46573954539198,-37,55.95940867475933
3961,Roh_Moo-hyun_0027.jpg,1,82.8968566802892,76.92763023854073,-55,37.658188630480296
3222,Michael_Rolinee_0001.jpg,1,64.13734044575041,60.188246360896756,-54,35.5399918756877
3687,Prem_Kumar_Nair_0001.jpg,0,93.8757437428014,69.37676086483778,-53,43.800618521095075
311,Ariel_Sharon_0013.jpg,1,58.35179895816846,63.63141661106404,-52,45.991301599635
409,Barrett_Jackman_0002.jpg,0,79.45914983725174,66.73920379753876,-49,49.40641940652276
4669,Vladimir_Putin_0036.jpg,1,55.84090303844064,75.36623671564209,-16,47.57930127290268
3929,Rodney_Rempt_0001.jpg,1,47.076397645341345,50.410805897258506,-63,48.040199686756274
238,Angela_Bassett_0001.jpg,0,183.09200653541183,100.21836236792807,-30,51.922112904388904
2015,Jalal_Talabani_0001.jpg,1,89.59159582857481,66.99923177786094,-32,46.27785953157716
816,Colin_Powell_0008.jpg,1,70.07483330965627,71.2852307725631,-28,42.08412774673026
1912,Hu_Jintao_0011.jpg,1,54.79755981760993,63.49231113028064,-63,42.841477525472335
4216,Slobodan_Milosevic_0001.jpg,1,59.72455233633508,50.20666846967172,-47,46.623416331320875
3333,Monica_Seles_0005.jpg,3,126.1829219547738,85.3035808644895,-22,47.88425934383011
3730,Rafael_Ramirez_0002.jpg,1,94.83585999522444,78.50998052173041,-71,48.279740753359505
578,Britney_Spears_0002.jpg,0,172.42265663036363,101.34437589699569,-13,50.338288417899065
1715,Guillermo_Coria_0010.jpg,1,49.58404981573578,59.364993237979306,-57,34.25295750056566
453,Bijan_Namdar_Zangeneh_0002.jpg,1,51.917768340170774,63.78714400633116,-30,46.73022493185103
3969,Romano_Prodi_0003.jpg,1,62.68075644485796,59.64925777649876,-33,42.53074850344697
1556,George_W_Bush_0429.jpg,1,69.56055292800497,81.96334842128562,-50,41.406986055895516
2690,Kim_Jong-Il_0004.jpg,0,88.72320154483023,68.78921341571613,-57,38.566991036057836
735,Cherie_Blair_0004.jpg,0,134.11429964821446,80.454156657872,-67,56.80237031024002
16,Abdullah_Gul_0011.jpg,1,117.64971498079152,74.77896639349123,-50,38.69326800550802
3698,Prince_Claus_0004.jpg,1,91.71863585079137,74.99316145293436,-39,40.505782916606414
4010,Rudolph_Giuliani_0019.jpg,0,141.80404467713976,83.2657201197397,-41,40.207476414813804
3373,Naomi_Watts_0013.jpg,0,106.72528897159152,81.18869526451529,-39,53.675685601922375
1600,Gerhard_Schroeder_0016.jpg,0,97.85019848678598,66.4071941974397,-51,38.11550365518556
3634,Pervez_Musharraf_0017.jpg,1,51.527504726419494,66.04585312139491,-43,42.659528201675556
1480,George_W_Bush_0175.jpg,1,59.099019513592786,68.56447127669902,-41,40.81468227897864
3346,Munir_Akram_0001.jpg,1,88.31595201348034,76.59499213440266,-52,55.37837844155549
2114,Jayson_Williams_0001.jpg,1,75.10802925459562,64.36187464877402,-58,41.85655926582002
663,Caroline_Kennedy_0002.jpg,0,96.99743425678005,67.2453497832679,-53,54.523926534846474
3803,Ricardo_Lagos_0016.jpg,1,70.94287540674347,79.19712277636961,-50,51.428643771898734
2272,Jiang_Zemin_0015.jpg,0,68.85257705175908,64.32857406453583,-38,31.94085435180337
1300,Ethan_Hawke_0002.jpg,0,101.54800354323189,82.80012646673056,-41,53.93382615108497
1698,Greg_Frers_0001.jpg,0,100.83259342681205,74.07378633362349,-47,48.05365491455056
1306,Evo_Morales_0001.jpg,1,98.92622557121008,76.93479157038925,-55,52.30402991054373
4356,Terrell_Suggs_0002.jpg,0,144.36951391558756,82.18172590463382,-48,48.374737601732356
4288,Sue_Johnston_0001.jpg,1,53.81850616167487,68.36864505237455,-58,52.801865492420504
3186,Michael_Bloomberg_0019.jpg,0,65.95330733747467,78.28087045971574,-49,51.86381497460167
969,Danis_Tanovic_0001.jpg,1,74.23120931902103,68.61501375396456,-26,50.42161231198661
2923,Lou_Lang_0001.jpg,1,56.550716724239784,62.47366919399368,-58,42.8316738436291
3331,Monica_Lewinsky_0003.jpg,0,90.5045178231885,73.63903005475319,-37,56.3156219787047
2595,Justin_Timberlake_0002.jpg,0,135.77826903255982,80.47581924217337,-32,42.0021409549517
